       512
        -67.666664         41.166668
        -67.166664         41.166668
        -67.166664         41.000000
        -67.000000         41.000000
        -67.000000         40.833332
        -66.833336         40.833332
        -66.833336         40.666668
        -66.666664         40.666668
        -66.666664         39.833332
        -68.833336         39.833332
        -68.833336         41.000000
        -68.333336         41.000000
        -68.333336         41.166668
        -68.166664         41.166668
        -68.166664         41.333332
        -67.666664         41.333332
END
       613
        -71.916672         41.000000
        -71.666664         41.000000
        -71.666664         40.833332
        -71.666664         40.000000
        -73.000000         40.000000
        -73.000000         40.687222
END
       612
        -73.000000         40.749722
        -73.000000         40.687222
        -73.000000         40.000000
        -74.000000         40.000000
        -74.063332         40.000000
END
       543
        -65.740654         40.500000
        -65.738953         40.500000
        -65.666664         40.500000
        -65.666664         39.000000
        -66.666664         39.000000
        -66.666664         39.833332
        -66.666664         40.500000
        -65.740654         40.500000
END
       614
        -74.063332         40.000000
        -74.000000         40.000000
        -74.000000         39.000000
        -74.790924         39.000000
END
       615
        -73.000000         40.000000
        -73.000000         39.000000
        -74.000000         39.000000
        -74.000000         40.000000
        -73.000000         40.000000
END
       616
        -71.666664         40.000000
        -71.666664         39.833332
        -71.666664         39.000000
        -72.000000         39.000000
        -73.000000         39.000000
        -73.000000         40.000000
        -71.666664         40.000000
END
       533
        -71.666664         39.833332
        -71.000000         39.833332
        -71.000000         39.000000
        -71.666664         39.000000
        -71.666664         39.833332
END
       534
        -71.000000         39.833332
        -70.000000         39.833332
        -70.000000         39.000000
        -71.000000         39.000000
        -71.000000         39.833332
END
       541
        -69.000000         39.833332
        -69.000000         39.000000
        -70.000000         39.000000
        -70.000000         39.833332
        -69.000000         39.833332
END
       542
        -68.833336         39.833332
        -66.666664         39.833332
        -66.666664         39.000000
        -69.000000         39.000000
        -69.000000         39.833332
        -68.833336         39.833332
END
       621
        -74.790924         39.000000
        -74.000000         39.000000
        -74.000000         38.000000
        -75.000000         38.000000
        -75.260559         38.000000
        -75.256943         38.005554
END
       621
        -74.971000         38.925000
        -75.089000         38.787000
END
       622
        -73.000000         39.000000
        -73.000000         38.000000
        -74.000000         38.000000
        -74.000000         39.000000
        -73.000000         39.000000
END
       623
        -72.000000         39.000000
        -72.000000         38.000000
        -73.000000         38.000000
        -73.000000         39.000000
        -72.000000         39.000000
END
       624
        -71.666664         39.000000
        -70.000000         39.000000
        -70.000000         38.000000
        -72.000000         38.000000
        -72.000000         39.000000
        -71.666664         39.000000
END
       625
        -75.267502         37.993057
        -75.265831         37.995277
        -75.260559         38.000000
        -75.000000         38.000000
        -75.000000         37.000000
        -76.000000         37.000000
        -75.999458         37.160286
END
       626
        -74.000000         38.000000
        -74.000000         37.000000
        -75.000000         37.000000
        -75.000000         38.000000
        -74.000000         38.000000
END
       627
        -73.000000         38.000000
        -73.000000         37.000000
        -74.000000         37.000000
        -74.000000         38.000000
        -73.000000         38.000000
END
       628
        -72.000000         38.000000
        -72.000000         37.000000
        -73.000000         37.000000
        -73.000000         38.000000
        -72.000000         38.000000
END
       629
        -70.000000         38.000000
        -70.000000         37.000000
        -72.000000         37.000000
        -72.000000         38.000000
        -70.000000         38.000000
END
       631
        -76.000000         36.874000
        -76.000000         37.000000
        -75.000000         37.000000
        -75.000000         36.000000
        -75.646942         36.000000
END
       632
        -74.000000         37.000000
        -74.000000         36.000000
        -75.000000         36.000000
        -75.000000         37.000000
        -74.000000         37.000000
END
       633
        -73.000000         37.000000
        -73.000000         36.000000
        -74.000000         36.000000
        -74.000000         37.000000
        -73.000000         37.000000
END
       634
        -72.000000         37.000000
        -72.000000         36.000000
        -73.000000         36.000000
        -73.000000         37.000000
        -72.000000         37.000000
END
       639
        -70.000000         37.000000
        -70.000000         35.000000
        -72.000000         35.000000
        -72.000000         36.000000
        -72.000000         37.000000
        -70.000000         37.000000
END
       635
        -75.646942         36.000000
        -75.000000         36.000000
        -75.000000         35.000000
        -76.083336         35.000000
END
       636
        -74.000000         36.000000
        -74.000000         35.000000
        -75.000000         35.000000
        -75.000000         36.000000
        -74.000000         36.000000
END
       637
        -73.000000         36.000000
        -73.000000         35.000000
        -74.000000         35.000000
        -74.000000         36.000000
        -73.000000         36.000000
END
       638
        -72.000000         36.000000
        -72.000000         35.000000
        -73.000000         35.000000
        -73.000000         36.000000
        -72.000000         36.000000
END
END
